Receiver_Address	Token_ID	Amount	usd	price	fractions	Round	Airdropped
0x839395e20bbb182fa440d08f850e6c7a8f6f0780	1587	1				GG18	yes
0x86f6033b1bd86b65eda421fc860eaea2160067f5	1587	1				GG18	yes
0x7c1ac0d9a62653228ff7754cd295a95cd705be16	1587	1				GG18	yes
0x57a482ea32c7f75a9c0734206f5bd4f9bcb38e12	1587	1				GG18	yes
0xe862e2c1ca94eacfede3c95a217c15ef0086a29d	1587	1				GG18	yes
0x5c7c4d9972e4438208d8a740509827c44c5bf391	1587	1				GG18	yes
0xfd2b0a68ce714cfeb550598c94d88eb24beab8eb	1587	1				GG18	yes
0x4ceaa0a16d0831d7d46cb72006f959a87f618a47	1587	1				GG18	yes
0xce9c4f1e489aa67102633cfc4f9efbb0680c4905	1587	1				GG18	yes
0xfa000644b990664f27ce06e5075681e787b1be2e	1587	1				GG18	yes
0xd5bf5f82a0d0da15534f2d517c33c11a4d5da56a	1587	1				GG18	yes
0x1a199ea345c72bd29932c1bf98907586da313599	1587	1				GG18	yes
0x31dccbe17320a574b9dfa49e22de4c7003eb9f50	1587	1				GG18	yes
0x48294a067d1bc5a58bcbab4b3be329d078d9e1af	1587	1				GG18	yes
0xd90eecc129bbf5ea1c150684b1df23654057e775	1587	1				GG18	yes
0x5bcdf3a65678c6198d9fd3cb967d5bebb5ec6d21	1587	1				GG18	yes
0xecc2f5000d60b3d93bc6d6c2c432f6a8555bc15f	1587	1				GG18	yes
0xe5013d1ab932f3cb66a4f8482f9541ad1d0a7852	1587	1				GG18	yes
0xae586c61c88c09014bb50fb2ba44986d1f4b7c16	1587	1				GG18	yes
0xd6b97e042d03edbdc100eb55fbe43eb75f2e3036	1587	1				GG18	yes
0x1f7b76430432cb2973c7f72fc74d4964bc279681	1587	1				GG18	yes
0x354a71fae7bcff635fb86c3301237cde3516f9fa	1587	1				GG18	yes
0x500b7be3c9a6d81db4431cd28d8a6a9e24326e6c	1587	1				GG18	yes
0xdfbecc0b4aef80b96da27ab483feb0892472eac2	1587	1				GG18	yes
0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4	1587	1				GG18	yes
0xdd4cd50c68ee367af1dea73446d4e32fdcb5a437	1587	1				GG18	yes
0x8881c3eeb9a0f71b8b4682dd094c1a98ff399999	1587	1				GG18	yes
0xe1db919fe3fd81254cecf6585d7ed36227cadb99	1587	1				GG18	yes
0x97b82cf2aacc18de7f96de5fba070b37908a3095	1587	1				GG18	yes
0x94a30f2ec41c786593d6e4d227da88565f598809	1587	1				GG18	yes
0x6b603f70a92e13bb08b4d51c063cfe24b56dbb1f	1587	1				GG18	yes
0x7587cfbd20e5a970209526b4d1f69dbaae8bed37	1587	1				GG18	yes
0xace584e3cba5da363b2fcbd1eec273b82f06c58f	1587	1				GG18	yes
0x93d2bdca32d63cea758f34f991f8b00f22db74d7	1587	1				GG18	yes
0x4e12d870e0e841577a1d6ea08898b44cb1d0681c	1587	1				GG18	yes
0x3ffd0c300fa4a021364ae7e85a7b0d3a02133f99	1587	1				GG18	yes
0x461acd846b4cc249b96242f1ab7c72a39d94747c	1587	1				GG18	yes
0xe3f4f3ad70c1190ec480554bbc3ed30285ae0610	1587	1				GG18	yes
0x5532bda0e87f9f54a3de34273e0446cd55eb9d55	1587	1				GG18	yes
0x5e9e54d0175cf53d630ebe493c2754b5a63460ae	1587	1				GG18	yes
0x7a9b7bb3b9b0bb53488e52a18847c316de7596ad	1587	1				GG18	yes
0x0c02264f6a7a7b0f35bf5c49fde19df5f7905918	1587	1				GG18	yes
0xe48f1a348ffcdf790966a3468d5e2cf8dbb83e26	1587	1				GG18	yes
0xfc5a28817a482fb8918c602208eba02bb1c07aa5	1587	1				GG18	yes
0xca84541d8b8bf50fd8b042acfd28b1e390703e20	1587	1				GG18	yes
0x4faff24b7a9cfbefded71e7e38a4b21e854303b6	1587	1				GG18	yes
0x5ceefa0034233b782ced547008baec906a4908b8	1587	1				GG18	yes
0xcb1b704ce494b73e2f9f67f876a464b507d2c97a	1587	1				GG18	yes
0x333503b866f791ee2a3a23a69ddcc1dcde4e2a7d	1587	1				GG18	yes
0x0b52e1750e4db08033159b2bbe04847e6fb49c82	1587	1				GG18	yes
0x5b1899d88b4ff0cf5a34651e7ce7164398211c66	1587	1				GG18	yes
0x691c423b3f47e161116aa2027206f9d0f316052c	1587	1				GG18	yes
0xdbb74bb17992fc6e9acc802eb2d4d99a56918120	1587	1				GG18	yes
0xb212a01391f381faeefae93d8a9a265d8fa0eed0	1587	1				GG18	yes
0x02d64289bbe12d96e53957fe33a9b1373aa0da40	1587	1				GG18	yes
0xf34b10d9f4dc5285b309b0761cb878650c41c56b	1587	1				GG18	yes
0x0ea26051f7657d59418da186137141cea90d0652	1587	1				GG18	yes
0x50418699cb44bfda9c9afc9b7a0b0d244d8927d2	1587	1				GG18	yes
0x442feea58ed534d15b6773322567f8e954563b44	1587	1				GG18	yes
0x0de4d1b2405af886921be91ec8232a906df753cc	1587	1				GG18	yes
0xc3c480ba8f27a3cd8d3a63ff307e2a1a48a96a11	1587	1				GG18	yes
0x1c4cb559f3cd5248569233d8c8754c5d75dd5187	1587	1				GG18	yes
0x7ed88d0e1deb61c74939a7713d11fb54952bd4c1	1587	1				GG18	yes
0xb50be01222e5ac59aa3df874c13c691a3e07451d	1587	1				GG18	yes
0x2cea3a8aa881b0467ee8520d8d7b551b3ce09128	1587	1				GG18	yes
0xe76b2e5916780408c9ae1ce20b2d5855d0573130	1587	1				GG18	yes
0x33629655d4b4c7553b5e66833fbc3d6bcc098e6e	1587	1				GG18	yes
0x039e910e21154b5f3d487f0ee03b5257e2d890d5	1587	1				GG18	yes
0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85	1587	1				GG18	yes
0x659744aeca2c0fcef137449ae70d02e54d0fab3b	1587	1				GG18	yes
0x831067171ec65796295a1e8802cb0b313bdadf7f	1587	1				GG18	yes
0xadc7389006c66b3db2cae38be26f1ceb7e081098	1587	1				GG18	yes
0xf18594d4e0e1c8aecb3227765bcb19860f60b595	1587	1				GG18	yes
0xb25f6dbb92f1fcf3baf6022d15c866f8889c2c0c	1587	1				GG18	yes
0x744264ef337080dd4e0b87cb1410d07d2871e96e	1587	1				GG18	yes
0x8fd4f55a3a3f8f3cf461bd4a6a3ffee937fbf75c	1587	1				GG18	yes
0x884ff907d5fb8bae239b64aa8ad18ba3f8196038	1587	1				GG18	yes
0x0e03b726f1719451c61308426c96cb0c5beb44c6	1587	1				GG18	yes
0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6	1587	1				GG18	yes
0x8f51dc0791cddddce08052fff939eb7cf0c17856	1587	1				GG18	yes
0x6549f54445d0f14d608ea916028520e3bf09c953	1587	1				GG18	yes
0xf3ad97364bccc3ea0582ede58c363888f8c4ec85	1587	1				GG18	yes
0x443afe41aa82c971889a88047199a0edb0abf1ec	1587	1				GG18	yes
0x122ee07849ceac5d3353c711f47a038e871d4836	1587	1				GG18	yes
0x7d547666209755fb833f9b37eebea38ebf513abb	1587	1				GG18	yes
0xd6a5b712496ce0fc8a602f02c975e8af2abcddbe	1587	1				GG18	yes
0xe7ab9c2ae25356dbe89f5b8697c18cc49af6da59	1587	1				GG18	yes
0xb19f0d74dca9fc72b8e7d13def0dfe2bcc8abd21	1587	1				GG18	yes
0x2bd061fbb76a774d21bd469f4fd7349d0c08fdeb	1587	1				GG18	yes
0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f	1587	1				GG18	yes
0x0cc8c8e2f30c0a52e6d5ab95b9eb6f5f81ab832c	1587	1				GG18	yes
0x656f3c20636d632455c8befe2d1427d881645e80	1587	1				GG18	yes
0x05fc26074f17a7f496ca869171b52a92a3912af4	1587	1				GG18	yes
0x2df292af809fd693d94c7d17e36be352e15bb98a	1587	1				GG18	yes
0x74581dc4e00e4df360c9ea25b5f7028d0cfba90e	1587	1				GG18	yes
0x36c9991c4f317f449b538eec9d56a9db7a918833	1587	1				GG18	yes
0x037ac478992e23340fbd4114f218943037916300	1587	1				GG18	yes
0x41112e39abe62a21011f92845e1a875c289f9122	1587	1				GG18	yes
0x8be9743a45ceef3e069fe9e12c23389ad5b6e658	1587	1				GG18	yes
0xa902bab664de7ff1f4509090a6b66b0b31775866	1587	1				GG18	yes
0x31b54af17d975dcac8fa49af7a382f475c0ccb7f	1587	1				GG18	yes
0xdb7a41e39807e8c988859f150296db92674b7dc7	1587	1				GG18	yes
0xfbca78474a09e2bf3543f4fc1037152ea2c6c32d	1587	1				GG18	yes
0xa7b14156888f7978b8e5b59c8852f3c7a0b65a09	1587	1				GG18	yes
